Year,Month,Provider Parent Org Code,Provider Parent Name,Treatment Function Name,Total waiting > 52 weeks,Total waiting > 18 weeks
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,"Ear, Nose & Throat (ENT)",912,11363
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Gastroenterology,49,3609
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,General Medicine,13,348
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,General Surgery,1604,9529
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Geriatric Medicine,0,405
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Gynaecology,931,8871
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Neurology,10,1439
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Neurosurgery,78,1292
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Ophthalmology,1117,12705
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Oral Surgery,320,13243
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Other,2000,35326
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Plastic Surgery,220,1688
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Rheumatology,8,1207
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Thoracic Medicine,1,1517
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Total,9089,128462
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Trauma & Orthopaedics,1480,14091
2020,Jul,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Urology,172,4464
2020,Jul,QKS,KENT AND MEDWAY STP,Cardiology,1,2050
2020,Jul,QKS,KENT AND MEDWAY STP,Cardiothoracic Surgery,0,9
2020,Jul,QKS,KENT AND MEDWAY STP,Dermatology,22,2741
2020,Jul,QKS,KENT AND MEDWAY STP,"Ear, Nose & Throat (ENT)",1027,10919
2020,Jul,QKS,KENT AND MEDWAY STP,Gastroenterology,19,4927
2020,Jul,QKS,KENT AND MEDWAY STP,General Medicine,0,208
2020,Jul,QKS,KENT AND MEDWAY STP,General Surgery,498,10328
2020,Jul,QKS,KENT AND MEDWAY STP,Geriatric Medicine,0,249
2020,Jul,QKS,KENT AND MEDWAY STP,Gynaecology,549,8858
2020,Jul,QKS,KENT AND MEDWAY STP,Neurology,2,1949
2020,Jul,QKS,KENT AND MEDWAY STP,Ophthalmology,138,8156
2020,Jul,QKS,KENT AND MEDWAY STP,Oral Surgery,22,1781
2020,Jul,QKS,KENT AND MEDWAY STP,Other,130,9913
2020,Jul,QKS,KENT AND MEDWAY STP,Plastic Surgery,0,1
2020,Jul,QKS,KENT AND MEDWAY STP,Rheumatology,0,1961
2020,Jul,QKS,KENT AND MEDWAY STP,Thoracic Medicine,0,1035
2020,Jul,QKS,KENT AND MEDWAY STP,Total,3531,91464
2020,Jul,QKS,KENT AND MEDWAY STP,Trauma & Orthopaedics,885,20744
2020,Jul,QKS,KENT AND MEDWAY STP,Urology,238,5635
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Cardiology,9,3224
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Cardiothoracic Surgery,0,6
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Dermatology,5,845
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,"Ear, Nose & Throat (ENT)",236,4323
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Gastroenterology,28,3775
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,General Medicine,0,227
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,General Surgery,98,4151
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Geriatric Medicine,0,154
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Gynaecology,45,2693
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Neurology,11,684
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Neurosurgery,0,0
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Ophthalmology,123,5899
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Oral Surgery,421,3733
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Other,345,9877
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Plastic Surgery,13,682
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Rheumatology,0,982
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Thoracic Medicine,1,1267
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Total,2087,53382
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Trauma & Orthopaedics,622,8419
2020,Jul,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Urology,130,2441
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Cardiology,26,5378
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Cardiothoracic Surgery,6,508
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Dermatology,95,4687
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),"Ear, Nose & Throat (ENT)",675,8683
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Gastroenterology,44,2751
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),General Medicine,4,102
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),General Surgery,458,8839
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Geriatric Medicine,1,184
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Gynaecology,578,9058
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Neurology,24,2257
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Neurosurgery,185,1980
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Ophthalmology,170,7371
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Oral Surgery,408,2729
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Other,2802,34537
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Plastic Surgery,265,1482
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Rheumatology,18,1746
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Thoracic Medicine,51,2471
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Total,7253,117906
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Trauma & Orthopaedics,925,15842
2020,Jul,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Urology,518,7301
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Cardiology,1,782
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Cardiothoracic Surgery,0,9
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Dermatology,32,1464
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),"Ear, Nose & Throat (ENT)",196,7563
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Gastroenterology,7,1163
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),General Medicine,7,548
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),General Surgery,211,3312
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Geriatric Medicine,0,45
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Gynaecology,225,3343
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Neurology,15,2697
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Neurosurgery,41,704
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Ophthalmology,183,28537
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Oral Surgery,44,2097
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Other,1088,22051
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Plastic Surgery,0,41
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Rheumatology,1,459
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Thoracic Medicine,0,511
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Total,2525,85425
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Trauma & Orthopaedics,309,6438
2020,Jul,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Urology,165,3661
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Cardiology,149,1878
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Cardiothoracic Surgery,0,1
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Dermatology,108,4900
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),"Ear, Nose & Throat (ENT)",137,4436
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Gastroenterology,7,838
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),General Medicine,1,110
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),General Surgery,574,6035
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Geriatric Medicine,1,21
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Gynaecology,979,5756
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Neurology,10,828
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Ophthalmology,411,9696
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Oral Surgery,136,2513
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Other,739,9553
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Plastic Surgery,136,1551
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Rheumatology,7,446
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Thoracic Medicine,0,319
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Total,5801,65652
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Trauma & Orthopaedics,2048,13465
2020,Jul,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),Urology,358,3306
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Cardiology,11,1371
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Cardiothoracic Surgery,0,54
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Dermatology,0,163
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,"Ear, Nose & Throat (ENT)",126,2736
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Gastroenterology,9,1593
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,General Surgery,240,4365
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Geriatric Medicine,0,15
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Gynaecology,94,2021
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Neurology,12,2321
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Neurosurgery,2,246
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Ophthalmology,25,2443
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Oral Surgery,64,1577
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Other,62,4001
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Plastic Surgery,14,523
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Rheumatology,15,2851
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Thoracic Medicine,86,1992
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Total,1168,37353
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Trauma & Orthopaedics,214,6782
2020,Jul,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Urology,194,2299
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Cardiology,2,871
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Dermatology,0,1674
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),"Ear, Nose & Throat (ENT)",43,2423
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Gastroenterology,1,507
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),General Medicine,0,121
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),General Surgery,26,2024
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Geriatric Medicine,0,56
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Gynaecology,6,1550
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Neurology,1,609
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Ophthalmology,30,2776
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Oral Surgery,0,4
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Other,87,4925
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Plastic Surgery,20,698
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Rheumatology,0,379
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Thoracic Medicine,0,277
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Total,507,28950
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Trauma & Orthopaedics,238,7755
2020,Jul,QNQ,FRIMLEY HEALTH & CARE (STP),Urology,53,2301
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Cardiology,50,2701
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Cardiothoracic Surgery,2,200
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Dermatology,1,1048
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,"Ear, Nose & Throat (ENT)",544,8117
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Gastroenterology,54,3886
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,General Medicine,3,355
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,General Surgery,809,9913
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Geriatric Medicine,0,23
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Gynaecology,163,5069
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Neurology,223,2065
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Neurosurgery,155,946
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Ophthalmology,969,17521
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Oral Surgery,435,6484
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Other,125,6457
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Plastic Surgery,315,3373
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Rheumatology,7,1152
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Thoracic Medicine,28,1085
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Total,5316,91663
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Trauma & Orthopaedics,875,15921
2020,Jul,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Urology,558,5347
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Cardiology,9,1145
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Cardiothoracic Surgery,0,0
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Dermatology,4,1051
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,"Ear, Nose & Throat (ENT)",81,2291
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Gastroenterology,0,371
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,General Medicine,2,2411
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,General Surgery,208,2669
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Geriatric Medicine,0,200
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Gynaecology,21,1112
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Neurology,5,188
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Ophthalmology,50,4178
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Oral Surgery,209,2089
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Other,15,846
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Rheumatology,0,74
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Thoracic Medicine,5,583
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Total,1594,32433
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Trauma & Orthopaedics,858,12005
2020,Jul,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Urology,127,1220
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Cardiology,100,5406
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Cardiothoracic Surgery,66,659
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Dermatology,138,7881
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,"Ear, Nose & Throat (ENT)",1131,17618
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Gastroenterology,205,12078
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,General Medicine,127,3911
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,General Surgery,1987,19222
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Geriatric Medicine,2,572
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Gynaecology,1178,16805
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Neurology,31,2466
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Neurosurgery,197,3820
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Ophthalmology,949,20842
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Oral Surgery,1265,15943
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Other,2776,47049
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Plastic Surgery,486,3898
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Rheumatology,17,2498
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Thoracic Medicine,9,2277
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Total,12557,227150
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Trauma & Orthopaedics,1170,31665
2020,Jul,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Urology,723,12540
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Cardiology,374,5225
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Cardiothoracic Surgery,27,354
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Dermatology,55,2102
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP","Ear, Nose & Throat (ENT)",1607,12849
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Gastroenterology,112,3559
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",General Medicine,5,312
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",General Surgery,854,12121
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Geriatric Medicine,0,156
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Gynaecology,687,6059
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Neurology,19,1922
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Neurosurgery,89,1406
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Ophthalmology,1224,14082
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Oral Surgery,491,6577
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Other,529,10075
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Plastic Surgery,865,3785
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Rheumatology,17,1536
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Thoracic Medicine,109,2295
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Total,8577,103266
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Trauma & Orthopaedics,918,13304
2020,Jul,QOQ,"HUMBER, COAST AND VALE STP",Urology,595,5547
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Cardiology,19,1139
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Dermatology,114,2057
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP","Ear, Nose & Throat (ENT)",217,4859
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Gastroenterology,81,2434
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",General Medicine,0,127
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",General Surgery,265,4440
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Geriatric Medicine,0,202
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Gynaecology,120,2883
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Neurology,3,706
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Ophthalmology,42,4977
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Oral Surgery,144,5829
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Other,21,2269
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Plastic Surgery,49,814
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Rheumatology,1,653
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Thoracic Medicine,38,662
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Total,2281,46734
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Trauma & Orthopaedics,879,9919
2020,Jul,QOX,"BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",Urology,288,2764
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Cardiology,53,1748
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Cardiothoracic Surgery,0,0
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Dermatology,3,1077
2020,Jul,QPM,NORTHAMPTONSHIRE STP,"Ear, Nose & Throat (ENT)",105,3017
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Gastroenterology,1,847
2020,Jul,QPM,NORTHAMPTONSHIRE STP,General Medicine,0,467
2020,Jul,QPM,NORTHAMPTONSHIRE STP,General Surgery,79,2143
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Geriatric Medicine,0,156
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Gynaecology,72,1433
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Neurology,0,335
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Neurosurgery,2,18
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Ophthalmology,29,3467
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Oral Surgery,85,2510
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Other,51,3699
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Plastic Surgery,2,208
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Rheumatology,0,504
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Thoracic Medicine,0,815
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Total,652,27254
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Trauma & Orthopaedics,95,3391
2020,Jul,QPM,NORTHAMPTONSHIRE STP,Urology,75,1419
2020,Jul,QR1,GLOUCESTERSHIRE STP,Cardiology,10,1062
2020,Jul,QR1,GLOUCESTERSHIRE STP,Cardiothoracic Surgery,0,1
2020,Jul,QR1,GLOUCESTERSHIRE STP,Dermatology,9,1952
2020,Jul,QR1,GLOUCESTERSHIRE STP,"Ear, Nose & Throat (ENT)",212,2559
2020,Jul,QR1,GLOUCESTERSHIRE STP,Gastroenterology,48,2041
2020,Jul,QR1,GLOUCESTERSHIRE STP,General Medicine,0,59
2020,Jul,QR1,GLOUCESTERSHIRE STP,General Surgery,15,267
2020,Jul,QR1,GLOUCESTERSHIRE STP,Gynaecology,107,1703
2020,Jul,QR1,GLOUCESTERSHIRE STP,Neurology,1,706
2020,Jul,QR1,GLOUCESTERSHIRE STP,Ophthalmology,69,3985
2020,Jul,QR1,GLOUCESTERSHIRE STP,Oral Surgery,277,3255
2020,Jul,QR1,GLOUCESTERSHIRE STP,Other,610,8153
2020,Jul,QR1,GLOUCESTERSHIRE STP,Rheumatology,8,787
2020,Jul,QR1,GLOUCESTERSHIRE STP,Thoracic Medicine,0,163
